TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
25962446,12/31/2019 05:22:02 PM,12/31/2019 05:34:35 PM,4072,752,626,Delano Ct & Roosevelt Rd,129,Blue Island Ave & 18th St,Subscriber,Male,1969,41.867491,-87.63219,POINT (-87.63219 41.867491),41.857556,-87.661535,POINT (-87.661535 41.857556)
25962445,12/31/2019 05:21:51 PM,12/31/2019 05:33:47 PM,2821,716,146,Loomis St & Jackson Blvd,5,State St & Harrison St,Subscriber,Male,1961,41.877945,-87.662007,POINT (-87.662007 41.877945),41.874053,-87.627716,POINT (-87.627716 41.874053)
25962444,12/31/2019 05:21:39 PM,12/31/2019 05:25:00 PM,2933,200,217,Elizabeth (May) St & Fulton St,71,Morgan St & Lake St,Subscriber,Female,1992,41.886616486,-87.658039927,POINT (-87.658039927483 41.886616486028),41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079)
25962443,12/31/2019 05:21:25 PM,12/31/2019 05:25:45 PM,6439,260,632,Clark St & Newport St,226,Racine Ave & Belmont Ave,Subscriber,Male,1995,41.94454,-87.654678,POINT (-87.654678 41.94454),41.939743,-87.658865,POINT (-87.658865 41.939743)
25962442,12/31/2019 05:21:25 PM,12/31/2019 05:31:20 PM,948,594,33,State St & Van Buren St,168,Michigan Ave & 14th St,Subscriber,Female,1996,41.877181,-87.627844,POINT (-87.627844 41.877181),41.864059,-87.623727,POINT (-87.623727 41.864059)
25962441,12/31/2019 05:20:40 PM,12/31/2019 05:27:20 PM,410,399,49,Dearborn St & Monroe St,100,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1994,41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815),41.888243,-87.63639,POINT (-87.63639 41.888243)
25962440,12/31/2019 05:20:37 PM,12/31/2019 05:23:11 PM,5712,153,219,Damen Ave & Cortland St,309,Leavitt St & Armitage Ave,Subscriber,Male,1988,41.915983,-87.677335,POINT (-87.677335 41.915983),41.917805,-87.682437,POINT (-87.682437 41.917805)
25962439,12/31/2019 05:20:30 PM,12/31/2019 05:26:53 PM,2508,383,74,Kingsbury St & Erie St,191,Canal St & Monroe St,Subscriber,Male,1982,41.893808056,-87.641697228,POINT (-87.641697227955 41.893808056244),41.88169,-87.63953,POINT (-87.63953 41.88169)
25962438,12/31/2019 05:20:22 PM,12/31/2019 05:25:14 PM,3857,292,489,Drake Ave & Addison St,484,Monticello Ave & Irving Park Rd,Subscriber,Male,1986,41.947326,-87.717582,POINT (-87.717582 41.947326),41.954004839,-87.71912818,POINT (-87.7191281797 41.95400483876)
25962437,12/31/2019 05:19:56 PM,12/31/2019 05:31:31 PM,1128,695,460,Clark St & Bryn Mawr Ave,447,Glenwood Ave & Morse Ave,Subscriber,Male,1980,41.983593,-87.669154,POINT (-87.669154 41.983593),42.007971923,-87.665502394,POINT (-87.6655023944 42.00797192287)
25962436,12/31/2019 05:19:38 PM,12/31/2019 05:25:01 PM,1987,323,115,Sheffield Ave & Wellington Ave,157,Lake Shore Dr & Wellington Ave,Subscriber,Male,1994,41.936266,-87.652662,POINT (-87.652662 41.936266),41.936688449,-87.636829019,POINT (-87.636829018593 41.9366884495)
25962435,12/31/2019 05:18:51 PM,12/31/2019 05:34:47 PM,6097,955,87,Racine Ave & Fullerton Ave,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1987,41.92556258,-87.65840426,POINT (-87.65840426 41.92556258),41.925858,-87.638973,POINT (-87.638973 41.925858)
25962434,12/31/2019 05:18:40 PM,12/31/2019 05:20:25 PM,4868,105,67,Sheffield Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1991,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.92556258,-87.65840426,POINT (-87.65840426 41.92556258)
25962433,12/31/2019 05:18:13 PM,12/31/2019 05:25:21 PM,4561,428,57,Clinton St & Roosevelt Rd,255,Indiana Ave & Roosevelt Rd,Subscriber,Male,1988,41.867117782,-87.641087959,POINT (-87.6410879593 41.8671177825),41.867888,-87.623041,POINT (-87.623041 41.867888)
25962432,12/31/2019 05:18:09 PM,12/31/2019 05:27:38 PM,404,568,364,Larrabee St & Oak St,174,Canal St & Madison St,Subscriber,Male,1971,41.900219493,-87.642985468,POINT (-87.6429854676 41.90021949323),41.882091,-87.639833,POINT (-87.639833 41.882091)
25962431,12/31/2019 05:17:35 PM,12/31/2019 05:26:31 PM,4584,535,14,Morgan St & 18th St,109,900 W Harrison St,Subscriber,Male,1963,41.858086,-87.651073,POINT (-87.651073 41.858086),41.874754,-87.649807,POINT (-87.649807 41.874754)
25962430,12/31/2019 05:17:21 PM,12/31/2019 05:26:30 PM,2992,548,106,State St & Pearson St,43,Michigan Ave & Washington St,Subscriber,Male,1981,41.897448,-87.628722,POINT (-87.628722 41.897448),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25962429,12/31/2019 05:16:47 PM,12/31/2019 05:21:53 PM,3405,306,115,Sheffield Ave & Wellington Ave,153,Southport Ave & Wellington Ave,Subscriber,Male,1976,41.936266,-87.652662,POINT (-87.652662 41.936266),41.935733,-87.663576,POINT (-87.663576 41.935733)
25962428,12/31/2019 05:16:33 PM,12/31/2019 05:22:28 PM,1817,354,111,Sedgwick St & Huron St,53,Wells St & Huron St,Subscriber,Female,1993,41.894666,-87.638437,POINT (-87.638437 41.894666),41.894722,-87.634362,POINT (-87.634362 41.894722)
25962427,12/31/2019 05:16:22 PM,12/31/2019 05:29:01 PM,2620,758,211,St. Clair St & Erie St,289,Wells St & Concord Ln,Subscriber,Female,1992,41.894448,-87.622663,POINT (-87.622663 41.894448),41.912133,-87.634656,POINT (-87.634656 41.912133)
25962426,12/31/2019 05:16:10 PM,12/31/2019 05:26:52 PM,1126,641,153,Southport Ave & Wellington Ave,94,Clark St & Armitage Ave,Subscriber,Male,1992,41.935733,-87.663576,POINT (-87.663576 41.935733),41.918306,-87.636282,POINT (-87.636282 41.918306)
25962423,12/31/2019 05:14:47 PM,12/31/2019 05:22:06 PM,2462,438,301,Clark St & Schiller St,106,State St & Pearson St,Subscriber,Male,1972,41.907993,-87.631501,POINT (-87.631501 41.907993),41.897448,-87.628722,POINT (-87.628722 41.897448)
25962422,12/31/2019 05:14:43 PM,12/31/2019 05:25:47 PM,1949,663,58,Marshfield Ave & Cortland St,144,Larrabee St & Webster Ave,Subscriber,Male,1988,41.916017,-87.668879,POINT (-87.668879 41.916017),41.921822,-87.64414,POINT (-87.64414 41.921822)
25962421,12/31/2019 05:14:16 PM,12/31/2019 05:23:11 PM,4837,534,58,Marshfield Ave & Cortland St,60,Dayton St & North Ave,Subscriber,Male,1987,41.916017,-87.668879,POINT (-87.668879 41.916017),41.910578035,-87.649421929,POINT (-87.6494219288 41.9105780349)
25962420,12/31/2019 05:13:37 PM,12/31/2019 05:45:38 PM,4857,1921,158,Milwaukee Ave & Wabansia Ave,305,Western Ave & Division St,Subscriber,Male,1991,41.912616,-87.681391,POINT (-87.681391 41.912616),41.902893,-87.687275,POINT (-87.687275 41.902893)
25962419,12/31/2019 05:13:34 PM,12/31/2019 05:20:23 PM,3554,409,256,Broadway & Sheridan Rd,256,Broadway & Sheridan Rd,Subscriber,Male,1982,41.952833,-87.649993,POINT (-87.649993 41.952833),41.952833,-87.649993,POINT (-87.649993 41.952833)
25962418,12/31/2019 05:11:43 PM,12/31/2019 05:22:49 PM,5600,666,332,Burling St (Halsted) & Diversey Pkwy (Temp),312,Clarendon Ave & Gordon Ter,Subscriber,Male,1988,41.93314,-87.64776,POINT (-87.64776 41.93314),41.957879,-87.649519,POINT (-87.649519 41.957879)
25962417,12/31/2019 05:11:24 PM,12/31/2019 05:17:50 PM,4255,386,17,Honore St & Division St,128,Damen Ave & Chicago Ave,Subscriber,,,41.903119,-87.673935,POINT (-87.673935 41.903119),41.895769,-87.67722,POINT (-87.67722 41.895769)
25962416,12/31/2019 05:11:19 PM,12/31/2019 05:32:14 PM,1642,1255,233,Sangamon St & Washington Blvd,505,Winchester Ave & Elston Ave,Subscriber,Male,1976,41.883165,-87.6511,POINT (-87.6511 41.883165),41.92409085,-87.676460075,POINT (-87.6764600747 41.92409085038)
25962415,12/31/2019 05:11:00 PM,12/31/2019 05:15:28 PM,6371,267,71,Morgan St & Lake St,77,Clinton St & Madison St,Subscriber,Male,1973,41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079),41.882242,-87.641066,POINT (-87.641066 41.882242)
25962414,12/31/2019 05:10:23 PM,12/31/2019 05:21:02 PM,878,639,292,Southport Ave & Clark St,308,Seeley Ave & Roscoe St,Subscriber,Male,1994,41.957081,-87.664199,POINT (-87.664199 41.957081),41.943403,-87.679618,POINT (-87.679618 41.943403)
25962413,12/31/2019 05:10:23 PM,12/31/2019 05:16:43 PM,5308,380,364,Larrabee St & Oak St,28,Larrabee St & Menomonee St,Subscriber,Male,1982,41.900219493,-87.642985468,POINT (-87.6429854676 41.90021949323),41.91468,-87.64332,POINT (-87.64332 41.91468)
25962412,12/31/2019 05:09:52 PM,12/31/2019 05:13:41 PM,1190,228,283,LaSalle St & Jackson Blvd,41,Federal St & Polk St,Subscriber,Male,1987,41.878166,-87.631929,POINT (-87.631929 41.878166),41.872077633,-87.629543773,POINT (-87.6295437729 41.87207763285)
25962411,12/31/2019 05:09:20 PM,12/31/2019 05:30:02 PM,6009,1242,26,McClurg Ct & Illinois St,73,Jefferson St & Monroe St,Subscriber,Male,1992,41.890359,-87.617532,POINT (-87.617532 41.890359),41.880422,-87.642746,POINT (-87.642746 41.880422)
25962409,12/31/2019 05:08:47 PM,12/31/2019 05:15:59 PM,3785,432,18,Wacker Dr & Washington St,73,Jefferson St & Monroe St,Subscriber,Female,1993,41.883132,-87.637321,POINT (-87.637321 41.883132),41.880422,-87.642746,POINT (-87.642746 41.880422)
25962410,12/31/2019 05:08:45 PM,12/31/2019 05:30:05 PM,5423,1280,26,McClurg Ct & Illinois St,73,Jefferson St & Monroe St,Subscriber,Female,1991,41.890359,-87.617532,POINT (-87.617532 41.890359),41.880422,-87.642746,POINT (-87.642746 41.880422)
25962408,12/31/2019 05:08:03 PM,12/31/2019 05:17:53 PM,1736,590,195,Columbus Dr & Randolph St,192,Canal St & Adams St,Subscriber,Male,1970,41.884728,-87.619521,POINT (-87.619521 41.884728),41.879255,-87.639904,POINT (-87.639904 41.879255)
25962405,12/31/2019 05:07:42 PM,12/31/2019 05:20:40 PM,4641,777,50,Clark St & Ida B Wells Dr,19,Throop (Loomis) St & Taylor St,Subscriber,Male,1987,41.875932666,-87.630584536,POINT (-87.6305845355 41.8759326655),41.868968,-87.659141,POINT (-87.659141 41.868968)
25962406,12/31/2019 05:07:36 PM,12/31/2019 05:15:54 PM,6059,497,127,Lincoln Ave & Fullerton Ave,188,Greenview Ave & Fullerton Ave,Subscriber,Female,1966,41.925905,-87.64926,POINT (-87.64926 41.925905),41.92533,-87.6658,POINT (-87.6658 41.92533)
25962404,12/31/2019 05:07:19 PM,12/31/2019 05:22:00 PM,9,880,558,Ashland Ave & Garfield Blvd,594,Western Blvd & 48th Pl,Subscriber,Male,1985,41.792822,-87.664429,POINT (-87.664429 41.792822),41.805661,-87.683392,POINT (-87.683392 41.805661)
25962402,12/31/2019 05:07:17 PM,12/31/2019 05:13:28 PM,6129,370,123,California Ave & Milwaukee Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Female,1980,41.922695,-87.697153,POINT (-87.697153 41.922695),41.921525,-87.707322,POINT (-87.707322 41.921525)
25962401,12/31/2019 05:06:12 PM,12/31/2019 05:43:45 PM,2410,2252,163,Damen Ave & Clybourn Ave,454,Broadway & Granville Ave,Subscriber,Male,1965,41.931931,-87.677856,POINT (-87.677856 41.931931),41.994779688,-87.660284535,POINT (-87.6602845349 41.9947796884)
25962400,12/31/2019 05:06:06 PM,12/31/2019 05:17:15 PM,1408,669,672,Franklin St & Illinois St,654,Racine Ave & Washington Blvd (*),Subscriber,Male,1992,41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252),41.883073,-87.656952,POINT (-87.656952 41.883073)
25962399,12/31/2019 05:06:04 PM,12/31/2019 05:12:18 PM,714,374,199,Wabash Ave & Grand Ave,133,Kingsbury St & Kinzie St,Subscriber,Male,1985,41.891466,-87.626761,POINT (-87.626761 41.891466),41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258)
25962398,12/31/2019 05:05:54 PM,12/31/2019 05:09:33 PM,5603,219,231,Sheridan Rd & Montrose Ave,254,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1986,41.96167,-87.65464,POINT (-87.65464 41.96167),41.954383,-87.648043,POINT (-87.648043 41.954383)
25962396,12/31/2019 05:05:47 PM,12/31/2019 05:15:17 PM,5382,570,18,Wacker Dr & Washington St,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1996,41.883132,-87.637321,POINT (-87.637321 41.883132),41.898969,-87.629912,POINT (-87.629912 41.898969)
25962397,12/31/2019 05:05:46 PM,12/31/2019 05:20:13 PM,632,867,623,Michigan Ave & 8th St,195,Columbus Dr & Randolph St,Subscriber,Male,1987,41.872773,-87.623981,POINT (-87.623981 41.872773),41.884728,-87.619521,POINT (-87.619521 41.884728)
25962395,12/31/2019 05:05:14 PM,12/31/2019 05:10:15 PM,1964,301,374,Western Ave & Walton St,128,Damen Ave & Chicago Ave,Subscriber,Male,1992,41.898417689,-87.686596016,POINT (-87.6865960164 41.89841768945),41.895769,-87.67722,POINT (-87.67722 41.895769)
25962394,12/31/2019 05:04:50 PM,12/31/2019 05:13:31 PM,5550,521,117,Wilton Ave & Belmont Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1987,41.94018,-87.65304,POINT (-87.65304 41.94018),41.92556258,-87.65840426,POINT (-87.65840426 41.92556258)
25962393,12/31/2019 05:04:35 PM,12/31/2019 05:06:21 PM,5219,106,349,Halsted St & Wrightwood Ave,127,Lincoln Ave & Fullerton Ave,Subscriber,Male,1980,41.929143,-87.649077,POINT (-87.649077 41.929143),41.925905,-87.64926,POINT (-87.64926 41.925905)
25962391,12/31/2019 05:04:03 PM,12/31/2019 05:18:49 PM,4372,886,26,McClurg Ct & Illinois St,217,Elizabeth (May) St & Fulton St,Subscriber,Male,1981,41.890359,-87.617532,POINT (-87.617532 41.890359),41.886616486,-87.658039927,POINT (-87.658039927483 41.886616486028)
25962390,12/31/2019 05:03:50 PM,12/31/2019 05:29:42 PM,1494,1551,26,McClurg Ct & Illinois St,4,Burnham Harbor,Subscriber,Male,1987,41.890359,-87.617532,POINT (-87.617532 41.890359),41.856268,-87.613348,POINT (-87.613348 41.856268)
25962389,12/31/2019 05:03:38 PM,12/31/2019 05:07:30 PM,603,231,98,LaSalle St & Washington St,43,Michigan Ave & Washington St,Subscriber,Male,1960,41.882664,-87.63253,POINT (-87.63253 41.882664),41.883984065,-87.624683976,POINT (-87.624683976173 41.883984064727)
25962387,12/31/2019 05:03:36 PM,12/31/2019 05:12:11 PM,4666,515,59,Wabash Ave & Roosevelt Rd,44,State St & Randolph St,Subscriber,Male,1993,41.867227,-87.625961,POINT (-87.625961 41.867227),41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006)
25962385,12/31/2019 05:03:25 PM,12/31/2019 05:19:41 PM,2622,976,304,Broadway & Waveland Ave,492,Leavitt St & Addison St,Subscriber,Male,1994,41.949074,-87.648636,POINT (-87.648636 41.949074),41.946655,-87.683359,POINT (-87.683359 41.946655)
25962384,12/31/2019 05:03:19 PM,12/31/2019 05:08:43 PM,2868,323,36,Franklin St & Jackson Blvd,107,Desplaines St & Jackson Blvd,Subscriber,Female,1976,41.877707956,-87.635321141,POINT (-87.6353211408 41.8777079559),41.878287,-87.643909,POINT (-87.643909 41.878287)
25962383,12/31/2019 05:02:59 PM,12/31/2019 05:05:09 PM,4359,129,53,Wells St & Huron St,110,Dearborn St & Erie St,Subscriber,Male,1987,41.894722,-87.634362,POINT (-87.634362 41.894722),41.893992,-87.629318,POINT (-87.629318 41.893992)
25962382,12/31/2019 05:02:42 PM,12/31/2019 05:11:08 PM,4849,505,49,Dearborn St & Monroe St,321,Wabash Ave & 9th St,Subscriber,Female,1986,41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815),41.870769,-87.625734,POINT (-87.625734 41.870769)
25962380,12/31/2019 05:02:12 PM,12/31/2019 05:09:16 PM,3513,424,67,Sheffield Ave & Fullerton Ave,143,Sedgwick St & Webster Ave,Subscriber,Female,1960,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.922167,-87.638888,POINT (-87.638888 41.922167)
25962379,12/31/2019 05:02:06 PM,12/31/2019 05:12:08 PM,2794,601,133,Kingsbury St & Kinzie St,49,Dearborn St & Monroe St,Subscriber,Female,1991,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815)
25962378,12/31/2019 05:01:53 PM,12/31/2019 05:14:01 PM,982,727,91,Clinton St & Washington Blvd,359,Larrabee St & Division St,Subscriber,Male,1977,41.88338,-87.64117,POINT (-87.64117 41.88338),41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004)
25962377,12/31/2019 05:01:40 PM,12/31/2019 05:05:30 PM,1858,230,38,Clark St & Lake St,199,Wabash Ave & Grand Ave,Subscriber,Female,1991,41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773),41.891466,-87.626761,POINT (-87.626761 41.891466)
25962376,12/31/2019 05:01:04 PM,12/31/2019 05:09:27 PM,4295,502,77,Clinton St & Madison St,88,Racine Ave & Randolph St,Subscriber,Male,1991,41.882242,-87.641066,POINT (-87.641066 41.882242),41.884069,-87.656853,POINT (-87.656853 41.884069)
25962375,12/31/2019 05:00:31 PM,12/31/2019 05:06:41 PM,1811,369,210,Ashland Ave & Division St,130,Damen Ave & Division St,Subscriber,Male,1961,41.90345,-87.667747,POINT (-87.667747 41.90345),41.903266,-87.678435,POINT (-87.678435 41.903266)
25962374,12/31/2019 05:00:30 PM,12/31/2019 05:13:41 PM,2753,791,31,Franklin St & Chicago Ave,71,Morgan St & Lake St,Subscriber,Male,1982,41.896746973,-87.635667622,POINT (-87.635667622089 41.896746973094),41.885483308,-87.652304856,POINT (-87.6523048564 41.8854833079)
25962372,12/31/2019 05:00:21 PM,12/31/2019 05:10:11 PM,3135,590,164,Franklin St & Lake St,26,McClurg Ct & Illinois St,Subscriber,Male,1990,41.885837,-87.6355,POINT (-87.6355 41.885837),41.890359,-87.617532,POINT (-87.617532 41.890359)
25962373,12/31/2019 05:00:21 PM,12/31/2019 05:21:05 PM,2938,1243,35,Streeter Dr & Grand Ave,33,State St & Van Buren St,Subscriber,Female,1996,41.892278,-87.612043,POINT (-87.612043 41.892278),41.877181,-87.627844,POINT (-87.627844 41.877181)
25962371,12/31/2019 05:00:08 PM,12/31/2019 05:02:21 PM,3132,133,191,Canal St & Monroe St,192,Canal St & Adams St,Subscriber,Male,1989,41.88169,-87.63953,POINT (-87.63953 41.88169),41.879255,-87.639904,POINT (-87.639904 41.879255)
25962370,12/31/2019 04:59:31 PM,12/31/2019 05:05:07 PM,1061,336,460,Clark St & Bryn Mawr Ave,294,Broadway & Berwyn Ave,Subscriber,Male,1969,41.983593,-87.669154,POINT (-87.669154 41.983593),41.978353,-87.659753,POINT (-87.659753 41.978353)
25962369,12/31/2019 04:59:28 PM,12/31/2019 05:06:23 PM,858,415,517,Clark St & Jarvis Ave,466,Ridge Blvd & Touhy Ave,Subscriber,Male,1964,42.015963,-87.675005,POINT (-87.675005 42.015963),42.012132277,-87.682912644,POINT (-87.6829126443 42.01213227742)
25962368,12/31/2019 04:59:24 PM,12/31/2019 05:19:43 PM,6135,1218,174,Canal St & Madison St,349,Halsted St & Wrightwood Ave,Subscriber,Male,1965,41.882091,-87.639833,POINT (-87.639833 41.882091),41.929143,-87.649077,POINT (-87.649077 41.929143)
25962367,12/31/2019 04:59:03 PM,12/31/2019 05:07:10 PM,4977,487,49,Dearborn St & Monroe St,75,Canal St & Jackson Blvd,Subscriber,Male,1992,41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815),41.877245,-87.639366,POINT (-87.639366 41.877245)
25962366,12/31/2019 04:58:47 PM,12/31/2019 05:05:31 PM,5967,404,44,State St & Randolph St,91,Clinton St & Washington Blvd,Subscriber,Male,1996,41.884730201,-87.627733569,POINT (-87.6277335692 41.8847302006),41.88338,-87.64117,POINT (-87.64117 41.88338)
25962364,12/31/2019 04:58:43 PM,12/31/2019 05:19:40 PM,2485,1256,437,Washtenaw Ave & Ogden Ave,186,Ogden Ave & Race Ave,Subscriber,Female,1991,41.861894,-87.693511,POINT (-87.693511 41.861894),41.891795,-87.658751,POINT (-87.658751 41.891795)
25962365,12/31/2019 04:58:39 PM,12/31/2019 05:03:22 PM,2755,282,13,Wilton Ave & Diversey Pkwy,340,Clark St & Wrightwood Ave,Subscriber,Male,1994,41.932418,-87.652705,POINT (-87.652705 41.932418),41.929546,-87.643118,POINT (-87.643118 41.929546)
25962363,12/31/2019 04:58:25 PM,12/31/2019 05:04:34 PM,6025,368,130,Damen Ave & Division St,159,Claremont Ave & Hirsch St,Subscriber,Female,1995,41.903266,-87.678435,POINT (-87.678435 41.903266),41.907781,-87.685854,POINT (-87.685854 41.907781)
25962362,12/31/2019 04:57:59 PM,12/31/2019 05:04:51 PM,1697,412,226,Racine Ave & Belmont Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1976,41.939743,-87.658865,POINT (-87.658865 41.939743),41.92556258,-87.65840426,POINT (-87.65840426 41.92556258)
25962361,12/31/2019 04:57:41 PM,12/31/2019 05:03:38 PM,1589,357,49,Dearborn St & Monroe St,192,Canal St & Adams St,Subscriber,Male,1996,41.881319815,-87.629520919,POINT (-87.6295209193 41.881319815),41.879255,-87.639904,POINT (-87.639904 41.879255)
25962360,12/31/2019 04:57:28 PM,12/31/2019 05:06:02 PM,4445,513,217,Elizabeth (May) St & Fulton St,350,Ashland Ave & Chicago Ave,Subscriber,Male,1979,41.886616486,-87.658039927,POINT (-87.658039927483 41.886616486028),41.895966,-87.667747,POINT (-87.667747 41.895966)
25962359,12/31/2019 04:56:57 PM,12/31/2019 05:01:23 PM,2598,266,66,Clinton St & Lake St,672,Franklin St & Illinois St,Subscriber,Male,1983,41.885637,-87.641823,POINT (-87.641823 41.885637),41.89102331,-87.635479867,POINT (-87.635479867458 41.891023310252)
25962358,12/31/2019 04:56:48 PM,12/31/2019 05:12:29 PM,4941,940,153,Southport Ave & Wellington Ave,232,Pine Grove Ave & Waveland Ave,Subscriber,Male,1990,41.935733,-87.663576,POINT (-87.663576 41.935733),41.949275,-87.646303,POINT (-87.646303 41.949275)
25962356,12/31/2019 04:56:07 PM,12/31/2019 05:01:41 PM,373,334,324,Stockton Dr & Wrightwood Ave,673,Lincoln Park Conservatory,Subscriber,Male,1992,41.93132,-87.638742,POINT (-87.638742 41.93132),41.923931311,-87.635824531,POINT (-87.635824531317 41.923931311366)
25962354,12/31/2019 04:55:08 PM,12/31/2019 05:06:29 PM,2592,681,91,Clinton St & Washington Blvd,29,Noble St & Milwaukee Ave,Subscriber,Male,1989,41.88338,-87.64117,POINT (-87.64117 41.88338),41.90068,-87.6626,POINT (-87.6626 41.90068)
25962355,12/31/2019 04:55:05 PM,12/31/2019 05:01:23 PM,1152,377,260,Kedzie Ave & Milwaukee Ave,290,Kedzie Ave & Palmer Ct,Subscriber,Female,1974,41.929567,-87.707857,POINT (-87.707857 41.929567),41.921525,-87.707322,POINT (-87.707322 41.921525)
